"TABLENAME","CNNAME","KINDS","PKCOLUMN","MEMO"
"NFN_TRANSFERTEMPLATE","","1","SEQID",""
"NFN_TRANSFERTEMPLATEENTRY","","1","SEQID",""
"NFN_VOUCHER_TMP","","1","SEQID",""
"NFN_VOUCHER_TRANSFER_CONF","","1","SEQID",""
"NFN_VOUCHERENTRY","","1","DTLSEQID",""
"NFN_VOUCHERENTRY_F","","1","",""
"NFN_VOUCHERENTRY_TMP","","1","DTLSEQID",""
"NFN_VOUCHERENTRYTEMP","","1","",""
"NFN_VOUCHERPRINTSETUP","","1","SEQID",""
"NFN_VOUCHERREFERENCE","","1","SEQID",""
"NFN_VOUCHERSOURCE","","1","SEQID",""
"NFN_VOUCHERTEMP","","1","",""
"NFN_VOUCHERTYPE","","1","SEQID",""
"NFN_VOUCHERTYPE_ITEM","","1","SEQID",""
"NFN_YFGL_ACCOUNT","","1","SEQID",""
"NFN_YFGL_BILLNO","","1","SEQID",""
"NFN_YFGL_BUSI_DIM","","1","SEQID",""
"NFN_YFGL_CODE_ACCOUNT","","1","SEQID",""
"NFN_YFGL_CREDIT_INTERVAL","","1","SEQID",""
"NFN_YFGL_FM_ACCOUNT","","1","SEQID",""
"NFN_YFGL_GAINLOSS","","1","SEQID",""
"NFN_YFGL_GAINLOSS_DTL","","1","DTLSEQID",""
"NFN_YFGL_INVOICE","","1","SEQID",""
"NFN_YFGL_INVOICE_BALANCE","","1","SEQID",""
"NFN_YFGL_INVOICE_TO_DISCOUNT","","1","SEQID",""
"NFN_YFGL_INVOICE_TO_OFF","","1","SEQID",""
"NFN_YFGL_INVOICECASHPAY","","1","SEQID",""
"NFN_YFGL_INVOICEENTRY","","1","DTLSEQID",""
"NFN_YFGL_PAY","","1","SEQID",""
"NFN_YFGL_PAYENTRY","","1","DTLSEQID",""
"NFN_YFGL_PERIOD","","1","SEQID",""
"NFN_YFGL_SUPPLIER_SYN","","1","SEQID",""
"NFN_YFGL_SUPPLY_ACCOUNT","","1","SEQID",""
"NFN_YFGL_SYSSET","","1","SEQID",""
"NFN_YFGL_VOUCHERSET","","1","SEQID",""
"NFN_YSGL_ACCOUNTSET","","1","ACCOUNTSETID",""
"NFN_YSGL_BADREGAIN","","1","SEQID",""
"NFN_YSGL_BADREGAIN_DTL","","1","DTLSEQID",""
"NFN_YSGL_BADSUM_DTL","","1","DTLSEQID",""
"NFN_YSGL_BADTRIM","","1","SEQID",""
"NFN_YSGL_BUSI_DIM","","1","SEQID",""
"NFN_YSGL_CASH_DISCOUNT","","1","SEQID",""
"NFN_YSGL_CODE_ACCOUNT","","1","SEQID",""
"NFN_YSGL_COLLECT_BALANCE","","1","SEQID",""
"NFN_YSGL_COLLECT_TO_OFF","","1","SEQID",""
"NFN_YSGL_CREDIT_LANK","","1","SEQID",""
"NFN_YSGL_CUSTOM_ACCOUNT","","1","SEQID",""
"NFN_YSGL_CUSTOM_SYN","","1","SEQID",""
"NFN_YSGL_DEPT_ACCOUNT","","1","SEQID",""
"NFN_YSGL_FM_ACCOUNT","","1","SEQID",""
"NFN_YSGL_GAINLOSS","","1","SEQID",""
"NFN_YSGL_GOODS_ACCOUNT","","1","SEQID",""
"NFN_YSGL_PERIOD","","1","SEQID",""
"NFN_YSGL_REC","","1","SEQID",""
"NFN_YSGL_REC_BALANCE","","1","SEQID",""
"NFN_YSGL_REC_TO_GATHER","","1","SEQID",""
"NFN_YSGL_REC_TO_OFF","","1","SEQID",""
"NFN_YSGL_RECCASH","","1","SEQID",""
"NFN_YSGL_SETTLE_ACCOUNT","","1","SEQID",""
"NFN_YSGL_SYSSET","","1","SEQID",""
"NFN_YSGL_VOUCHERSET","","1","SEQID",""
"NFN_ZL_ACCOUNT","","1","SEQID",""
"NFN_ZL_BEGIN","","1","SEQID",""
"NFN_ZL_CHARGEOFF","","1","SEQID",""
"BMS_SU_SET_DTL_BACK","","1","",""
"ZX_BMS_TR_FETCHDOC_TMP","","1","",""
"ZX_BMS_TR_FETCHDTL_TMP","","1","",""
"NFN_GDZC_BALANCE_B","","1","SEQID",""
"LS","","1","",""
"LY_IMP_GOODS_PRINTCLASS","","1","",""
"LY_IMP_CUSTOM_SETTLE","","1","",""
"LY_IMP_CUSTOM_RELETE","","1","",""
"BMS_PR_ADJUST_DOC","","1","ADJUSTPRICEDOCID",""
"BMS_PR_ADJUST_DTL","","1","ADJUSTPRICEDTLID",""
"RYNAME","","1","",""
"LY_IMP_SUPPLY_RELETE","","1","",""
"BMS_LOT_DEF_BACK","","1","",""
"LY_WMS_STATICPOS","","1","",""
"LY_WMS_STQTY","","1","",""
"LY_STQTY_MOVE","","1","",""
"ZX_MINFQ","","1","",""
"LY_QX_GOODS","","1","",""
"LY_QX_CUSTOM","","1","",""
"LY_QX_SUPPLY","","1","",""
"LY_IMP_COST","","1","",""
"PUB_CUSTOMER_QX","","1","",""
"PUB_SUPPLYER_QX","","1","",""
"GOODS","","1","",""
"ZX_ERP_WMS_QTY","","1","",""
"ZX_SET_MANAGER_EXPORT","","1","SEQID",""
"ZX_SET_INVOICE_EXPORT","","1","EXPORTID",""
"NMRMS_EMP_TO_DEPT_DTL","","1","MOREEMPDTLID",""
"NMRMS_FEECLASS_COLREAD","","1","SEQID",""
"NMRMS_FEE_AFFIRM_SETUP","","1","SETUPID",""
"NMRMS_FEE_BORROW","","1","BORROWID",""
"NMRMS_FEE_BORROW_TRANSTICK","","1","TICKID",""
"NMRMS_FEE_DEPTSET","","1","SETID",""
"NMRMS_FEE_HIGHKARAT_REC","","1","RECID",""
"NMRMS_FEE_LG_SETUP","","1","SETUPID",""
"NMRMS_FEE_PAYLIST","","1","PAYLISTID",""
"NMRMS_FEE_REC","","1","RECID",""
"NMRMS_FEE_REC_VOUCHER","","1","VOUCHERID",""
"NMRMS_FEE_TYPE","","1","TYPEID",""
"NMRMS_FLOWMONTHACCOUNT_DOC","","1","ACCOUNTID",""
"NMRMS_FLOW_BUSI_ORG_DTL_1","","1","ORGDTLID",""
"NMRMS_FLOW_DIRECTDB_SETUP","","1","SETUPID",""
"NMRMS_FLOW_HOSSALES_IMP","","1","IMPID",""
"NFN_COMB_ITEM","","1","ITEMID",""
"NFN_COMB_ITEMCASH","","1","ITEMCASHID",""
"NFN_COMB_MERGE","","1","MERGEID",""
"NFN_COMB_OFFSET_COM","","1","OFFSETCOMID",""
"NFN_COMB_OFFSETTPLT_DTL","","1","OFFSETTPLTDTLID",""
"NFN_COMB_OFFSETVCH_DTL","","1","OFFSETVCHDTLID",""
"NFN_COMB_PLANDATA","","1","PLANDATAID",""
"NFN_COMB_RPTTYPE","","1","RPTTYPEID",""
"NFN_DESCRIPTION","","1","SEQID",""
"NFN_EXADJUSTMENT","","1","SEQID",""
"NFN_FOREIGNMONEY_DTL","","1","DTLSEQID",""
"NFN_GDZC_BALANCE","","1","SEQID",""
"NFN_GDZC_CARDCODE","","1","SEQID",""
"NFN_GDZC_CARDNUMBER","","1","ACCOUNTSETID,ACCYEAR,CARDNUMBER",""
"NFN_GDZC_DEP_ACCOUNT","","1","SEQID",""
"NFN_GDZC_EXP","","1","SEQID",""
"NFN_GDZC_WORKLOADHISTORY","","1","SEQID",""
"NFN_GROUP_AUTH_STATUS","","1","SEQID",""
"NFN_MULTIPLE_AUXDTL","","1","DETAILID",""
"NFN_OPERATOR_ACCOUNTSET","","1","SEQID",""
"NFN_REPORT_DTL","","1","DTLSEQID",""
"NFN_TRANSFERPROFITLOSS","","1","SEQID",""
"NFN_VOUCHER_LOG","","1","SEQID",""
"NFN_VOUCHER_SERIALNUM","","1","ACCOUNTSETID,ACCYEAR,ACCMONTH,VOUCHERTYPEID",""
"NFN_VOUCHERENTRYTEMPLATE","","1","ENTRYTEMPLATEID",""
"NFN_VOUCHERTEMPLATE","","1","TEMPLATEID",""
"NFN_YFGL_ACCOUNTSET","","1","ACCOUNTSETID",""
"NFN_YFGL_DEPT_ACCOUNT","","1","SEQID",""
"NFN_YFGL_GOODS_ACCOUNT","","1","SEQID",""
"NFN_YFGL_INVOICE_TO_PAY","","1","SEQID",""
"NFN_YFGL_PAY_BALANCE","","1","SEQID",""
"NFN_YFGL_SETTLE_ACCOUNT","","1","SEQID",""
"NFN_YSGL_ACCOUNT","","1","SEQID",""
"NFN_YSGL_BADRATE","","1","SEQID",""
"NFN_YSGL_BADSUM","","1","SEQID",""
"NFN_YSGL_BILLNO","","1","SEQID",""
"NFN_YSGL_COLLECT","","1","SEQID",""
"NFN_YSGL_COLLECTENTRY","","1","DTLSEQID",""
"NFN_YSGL_DAYS_LANK","","1","SEQID",""
"NFN_YSGL_GAINLOSS_DTL","","1","DTLSEQID",""
"NFN_YSGL_REC_TO_DISCOUNT","","1","SEQID",""
"NFN_YSGL_RECENTRY","","1","DTLSEQID",""
"NFN_YSGL_WARNAUTH","","1","SEQID",""
"NFN_ZL_SET","","1","SEQID",""
"BMS_ENTRY_YEAR_V","","2","",""
"BMS_PR_ADJUST_DOC_V","","2","",""
"BMS_PR_ADJUST_DTL_V","","2","",""
"BMS_SA_TICKHOV_V","","2","",""
"BMS_SK_SUM_GROUP_V","","2","",""
"BMS_SK_SUM_NEW_V","","2","",""
"BMS_SU_TICKHOV_V","","2","",""
"GSP_COMPANY_MANAGERAGE_V","","2","",""
"GSP_EMPLOYEE_HEALTH_FILE_V","","2","",""
"GSP_EQUIPMENT_USE_RECORD_V","","2","",""
"GSP_QUALITY_ACCIDENT_REP_V","","2","",""
"GSP_TRAIN_ASSESS_DOC_V","","2","",""
"GSP_TRAIN_ASSESS_DTL_QRY_V","","2","",""
"GSP_TRAIN_ASSESS_DTL_V","","2","",""
"GSP_TRAIN_INFO_DTL_QRY_V","","2","",""
"GSP_TRAIN_PLAN_DOC_V","","2","",""
"GSP_TRAIN_PLAN_DTL_QRY_V","","2","",""
"GSP_TRAIN_PLAN_DTL_V","","2","",""
"NFN_ACCOUNTBALANCE_V","","2","",""
"NFN_ACCOUNTSET_VIEW","","2","",""
"NFN_ACCOUNT_AUX_V","","2","",""
"NFN_AUTOAMORTIZEENTRY_V","","2","",""
"NFN_CASHATT_KM_V","","2","",""
"NFN_CASHFLOW_V","","2","",""
"NFN_CM_ACCOUNT_V","","2","",""
"NFN_CM_BANK_ACC_V","","2","",""
"NFN_CM_CASH_ACC_V","","2","",""
"NFN_CM_CASH_V","","2","",""
"NFN_CM_CHECK_MGR_V","","2","",""
"NFN_CM_DEPT_ACC_V","","2","",""
"NFN_COMB_ADJTPLT_V","","2","",""
"NFN_COMB_ADJVCH_TPL_V","","2","",""
"NFN_COMB_ADJVCH_V","","2","",""
"NFN_COMB_DRAW_V","","2","",""
"NFN_COMB_INTRANS_V","","2","",""
"NFN_COMB_ITEMATTCASH_V","","2","",""
"NFN_COMB_ITEMCASH_V","","2","",""
"NFN_COMB_ITEMKM_LOWER_V","","2","",""
"NFN_COMB_ITEMKM_V","","2","",""
"NFN_COMB_LASTPERIOD_V","","2","",""
"NFN_COMB_MERGE_V","","2","",""
"NFN_COMB_OFFSETTPLT_DTL_V","","2","",""
"NFN_COMB_OFFSETVCH_DTL_V","","2","",""
"NFN_COMB_OFFSETVCH_TPL_V","","2","",""
"NFN_COMB_OFFSETVCH_V","","2","",""
"NFN_COMB_OFFSET_SUM_V","","2","",""
"NFN_COMB_OFFSET_V","","2","",""
"NFN_COMB_ORIGINAL_V","","2","",""
"NFN_COMB_PLANDATA_V","","2","",""
"NFN_COMB_SUM_V","","2","",""
"NFN_DYZX_FINANCEINTEREST_V","","2","",""
"NFN_GDZC_BALANCE_V","","2","",""
"NFN_GDZC_CARD_CHANGE_V","","2","",""
"NFN_GDZC_CHANGE_V","","2","",""
"NFN_GDZC_DETAIL_V","","2","",""
"NFN_GDZC_WORKLOADHISTORY_V","","2","",""
"NFN_MULTIPLE_AUXDTL_V","","2","",""
"NFN_PRINT_SUB_COMPANY_V","","2","",""
"NFN_PRINT_SUB_GOODS_V","","2","",""
"NFN_PUB_COMPANY_V","","2","",""
"NFN_PUB_CUSTOMER_V","","2","",""
"NFN_PUB_EMPLOYEE_V","","2","",""
"NFN_PUB_SUPPLYER_V","","2","",""
"NFN_SYS_DDL_DTL_V","","2","",""
"NFN_SYS_DDL_V","","2","",""
"NFN_TRANSFERTEMPLATEENTRY_V","","2","",""
"NFN_VOUCHERENTRYTEMPLATE_V","","2","",""
"NFN_VOUCHERENTRYTEMP_V","","2","",""
"NFN_VOUCHERENTRY_V","","2","",""
"NFN_VOUCHERTEMP_V","","2","",""
"NFN_VOUCHER_DTL_VIEW","","2","",""
"NFN_VOUCHER_EXPORT_V","","2","",""
"NFN_VOUCHER_TMP_BMS_V","","2","",""
"NFN_VOUCHER_V","","2","",""
"NFN_YFGL_INVOICEENTRY_V","","2","",""
"NFN_YFGL_INVOICE_V","","2","",""
"NFN_YFGL_PAYENTRY_V","","2","",""
"NFN_YFGL_PAY_V","","2","",""
"NFN_YFGL_SUPPLY_SYN_V","","2","",""
"NFN_YSGL_BADREGAIN_DTL_V","","2","",""
"NFN_YSGL_BADREGAIN_V","","2","",""
"NFN_YSGL_BADSUM_DTL_V","","2","",""
"NFN_YSGL_BADSUM_V","","2","",""
"NFN_YSGL_COLLECTENTRY_V","","2","",""
"NFN_YSGL_COLLECT_V","","2","",""
"NFN_YSGL_CUSTOM_SYN_V","","2","",""
"NFN_YSGL_RECENTRY_V","","2","",""
"NFN_YSGL_REC_V","","2","",""
"NFN_YSGL_WARNAUTH_V","","2","",""
"NFN_ZL_BEGIN_V","","2","",""
"NMRMS_HR_POST_DTL_V","","2","",""
"NP_EFILES_DIR_AUTH_V","","2","",""
"NP_EFILES_DIR_V","","2","",""
"NP_EFILES_FILE_AUTH_V","","2","",""
"NP_EFILES_FILE_V","","2","",""
"NP_EFILES_OP_V","","2","",""
"NSNS_EMPLOYEE_V","","2","",""
"NSNS_MESSAGE_READED_V","","2","",""
"NSNS_MESSAGE_V","","2","",""
"PM_EDI_MVIN_V1","","2","",""
"PM_EDI_MVOUT_V1","","2","",""
"PM_EDI_PLACEOUT_V1","","2","",""
"PM_EDI_PLACEOUT_V2","","2","",""
"PM_EDI_STQTY_NEW_V","","2","",""
"PM_EDI_STQTY_TMP_V","","2","",""
"PUB_EMPLOYEE_ENTRY_V","","2","",""
"RESA_PHARMACIST_V","","2","",""
"TEST_V","","2","",""
"YBH_V_GETAGENTIDSALESQTY","","2","",""
"ZX_BMS_SA_INVOICEQRY_V","","2","",""
"ZX_BMS_SA_INVOICE_V","","2","",""
"ZX_BMS_SA_INVTOSET_V","","2","",""
"ZX_BMS_SA_INV_V","","2","",""
"ZX_BMS_SA_OINVOICE_V","","2","",""
"ZX_BMS_SA_SETTLE_QRY_V","","2","",""
"ZX_BMS_ST_DTCCHECK_V","","2","",""
"ZX_BMS_SU_PAYAPPLY_DOC_V","","2","",""
"ZX_BMS_SU_PAYAPPLY_DTL_V","","2","",""
"ZX_BMS_SU_SET_DOC_V","","2","",""
"ZX_BMS_TR_COMEFROM_V","","2","",""
"ZX_COMPENSATE_POLICY_V","","2","",""
"ZX_CURRENT_STQTY_V","","2","",""
"ZX_DTC_DOCTORMANAGE_V","","2","",""
"ZX_DTC_MEMBERMANAGE_V","","2","",""
"ZX_DTC_ORGMANAGE_V","","2","",""
"ZX_DTC_PRESCRIPMANAGE_V","","2","",""
"ZX_ENTRY_GOODS_APPROVE_V","","2","",""
"ZX_ENTRY_GOODS_V","","2","",""
"ZX_ENTRY_SUPPLYER_APPROVE_V","","2","",""
"ZX_ENTRY_SUPPLYER_V","","2","",""
"ZX_FILIALE_INFO_SET_V","分公司信息设置","2","",""
"ZX_GLSSK_GOODS_V","","2","",""
"ZX_GLSSK_I_V","","2","",""
"ZX_GLSSK_P_V","","2","",""
"ZX_GOODS_PRINTUNIT_V","","2","",""
"ZX_GSP_COMPANY_LICENSE_V","","2","",""
"ZX_INSIPROM_FESTIVALS_V","","2","",""
"ZX_INVOICE_PRINTER_V","","2","",""
"ZX_PRT_BMS_SA_DTL_QX_V","","2","",""
"ZX_PRT_BMS_SA_DTL_V","","2","",""
"ZX_PRT_BMS_SU_SET_DTL_V","","2","",""
"ZX_PUB_GOODS_STEHOV_V","","2","",""
"ZX_PUB_GOODS_UNIT_V","","2","",""
"ZX_PUB_TAXRATE_V","","2","",""
"ZX_QXQS_I_V","","2","",""
"ZX_QXQS_S_V","","2","",""
"ZX_REPORT_101001_V","","2","",""
"ZX_REPORT_101002_OTHER_V","","2","",""
"ZX_REPORT_101002_V","","2","",""
"ZX_ROCHE_GOODS_V","","2","",""
"ZX_ROCHE_IN_V","","2","",""
"ZX_ROCHE_OUT_V","","2","",""
"ZX_ROCHE_STORE_V","","2","",""
"ZX_SALES_INVNO_V","","2","",""
"ZX_SASU_RECORDS_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_QUEUE_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T101_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T102_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T103_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T201_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T301_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T302_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T310_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T320_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T340_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T350_V","","2","",""
"ZX_WMSINTERFACEINFO_TO_T400_V","","2","",""
"ZX_WMS_INTERFACEINFO_V","","2","",""
"ZX_WS_GOODS_V","","2","",""
"ZX_WS_STOCKDTL_NANJINGJUNQU_V","","2","",""
"ZX_WS_STOCKDTL_V","","2","",""
"ZX_WS_STORE_NEW_V","","2","",""
"ZX_WS_STORE_V","","2","",""
"BMS_SA_SETTLE_DTL_BAK","","1","",""
"T201_HIS","","1","",""
"BMS_SU_CON_DTL_HIS","","1","",""
"BMS_SUBACK_DOC_HIS","","1","",""
"BMS_SA_DOC_HIS","","1","",""
"BMS_TR_FETCH_DTL_HIS","","1","",""
"ZX_OP_AP","","1","",""
"MPCS_PR_CMDDTL_TICK_V","","2","",""
"NMRMS_COMPANY_CONTACTMAN_HOS_V","","2","",""
"NMRMS_COMPANY_LEVEL_V","","2","",""
"NMRMS_NOTNATURE_COMPANY_V","","2","",""
"NMRMS_FEE_BORROW_V","","2","",""
"NMRMS_FEE_BUDGET_V","","2","",""
"NMRMS_FEE_CLASS_V","","2","",""
"NMRMS_FEE_HIGHKARAT_REC_DTL_V","","2","",""
"NMRMS_FEE_HIGHKARAT_V","","2","",""
"NMRMS_FEE_HIGHKARAT_VOUCHER_V","","2","",""
"NMRMS_FEE_LG_SETUP_V","","2","",""
"NMRMS_FEE_LIMIT_DTL_V","","2","",""
"NMRMS_FEE_PAYLIST_DTL_V","","2","",""
"NMRMS_FEE_PAYLIST_V","","2","",""
"NMRMS_FEE_REC_VOUCHER_V","","2","",""
"NMRMS_FEE_RENEW_V","","2","",""
"NMRMS_FEE_SAPLAN_DOC_V","","2","",""
"NMRMS_FEE_SAPLAN_DTL_V","","2","",""
"NMRMS_FEE_TYPE_HOV_V","","2","",""
"NMRMS_FEE_TYPE_V","","2","",""
"NMRMS_FEE_WRITEOFF_V","","2","",""
"NMRMS_FLOWMONTHACCOUNT_DOC_V","","2","",""
"NMRMS_FLOWMONTHACCOUNT_DTL_V","","2","",""
"NMRMS_FLOW_BUSI_ORG_DTL1_V","","2","",""
"NMRMS_FLOW_BUSI_ORG_DTL_V","","2","",""
"NMRMS_TERRITORY_DEPT_V","","2","",""
"NMRMS_FLOW_BUSSINESS_IMP_V","","2","",""
"NMRMS_FLOW_DIRECTDB_SETUP_V","","2","",""
"NMRMS_FLOW_DIRECTOP_DIC_V","","2","",""
"NMRMS_FLOW_BUSI_ORG_V","","2","",""
"NMRMS_EMPLOYEE_COMPANY_V","","2","",""
"NMRMS_ACCOUNT_LOG_V","","2","",""
"NMRMS_COMPANY_V","","2","",""
"NMRMS_DEPTPOLI_BUDGET_DTL_V","","2","",""
"NMRMS_FEE_APPLY_DTL_V","","2","",""
"NMRMS_FEE_BUDGET_DTL_V","","2","",""
"NMRMS_FEE_LIMIT_V","","2","",""
"NMRMS_MONTHPLAN_NODATA_V","","2","",""
"NMRMS_NCPC_SRVREPORT_V","","2","",""
"NMRMS_SALEGOODS_POLICY_DTL_HOV","","2","",""
"NMRMS_WEEKPLAN_NODATA_V","","2","",""
"REP_12_MID","","2","",""
"REP_13_MID","","2","",""
"REP_214_PROVIN_OUT_MID","","2","",""
"REP_215_PROV_OUT_MID","","2","",""
"REP_216_PROV_OUT_MID","","2","",""
"REP_2210","","2","",""
"REP_2212","","2","",""
"REP_2213","","2","",""
"REP_2214","","2","",""
"REP_2215","","2","",""
"REP_2216","","2","",""
"REP_2217","","2","",""
"REP_2218","","2","",""
"REP_2219","","2","",""
"REP_222","","2","",""
"YBH_V_HOV_SF","","2","",""
"YBH_V_PRINT_SUCON","","2","",""
"YBH_V_PRINT_YFKSQD","","2","",""
"YBH_V_TMP","","2","",""
"YBH_V_XSQD","","2","",""
"YGYY_CKDTL","","2","",""
"YLF_BMS_ST_IO_DTL_QRY_V","","2","",""
"ZX_101137_V","","2","",""
"ZX_101140_V","","2","",""
"ZX_101158_V","","2","",""
"ZX_101162_V","","2","",""
"ZX_101183_V","","2","",""
"ZX_101184_V","","2","",""
"ZX_108143_V","","2","",""
"ZX_111029_XM47","","2","",""
"ZX_111029_XM48","","2","",""
"ZX_111037_AM_V","","2","",""
"ZX_111037_DTL_V2","","2","",""
"ZX_111037_ERP_SA_BATCHID","","2","",""
"ZX_111037_ERP_SA_DTL_OLD","","2","",""
"ZX_111040_224_V","","2","",""
"ZX_111056_V","","2","",""
"ZX_111057_EMP_V","","2","",""
"ZX_111057_V","","2","",""
"ZX_111058_V","","2","",""
"ZX_111059_V","","2","",""
"ZX_111060_V","","2","",""
"ZX_111061_V","","2","",""
"ZX_111062_V","","2","",""
"ZX_111063_V","","2","",""
"ZX_111064_DOC_V","","2","",""
"ZX_111064_DTL_V","","2","",""
"ZX_111065_DTL_V","","2","",""
"ZX_111066_V","","2","",""
"ZX_111067_V","","2","",""
"ZX_111068_V","","2","",""
"ZX_111069_V","","2","",""
"ZX_111070_V","","2","",""
"ZX_1116054_V","","2","",""
"ZX_116037_V","","2","",""
"ZX_116039_V","","2","",""
"ZX_116041_V","","2","",""
"ZX_116045_REQ_V","","2","",""
"ZX_116045_V","","2","",""
"ZX_116046_DOC_V","","2","",""
"ZX_116046_DTL_V","","2","",""
"ZX_116047_DOC_V","","2","",""
"ZX_116047_DTL_V","","2","",""
"ZX_116048_V","","2","",""
"ZX_116049_V","","2","",""
"ZX_116050_V","","2","",""
"ZX_116051_V","","2","",""
"ZX_116052_V","","2","",""
"ZX_116053_V","","2","",""
"ZX_116056_UDI_V","","2","",""
"ZX_116056_V","","2","",""
"ZX_116057_V","","2","",""
"ZX_116058_V","","2","",""
"ZX_116059_V","","2","",""
"ZX_116060_V","","2","",""
"ZX_116061_V","","2","",""
"ZX_116062_V","","2","",""
"ZX_116063_V","","2","",""
"ZX_117005_V","","2","",""
"ZX_117006_V","","2","",""
"ZX_121007_VIEW","","2","",""
"ZX_121009_CJ_TMP","","2","",""
"ZX_121009_LL_TMP","","2","",""
"ZX_121009_VIEW","","2","",""
"ZX_121011_V","","2","",""
"ZX_121012_VIEW","","2","",""
"ZX_121015_VIEW","","2","",""
"ZX_121017","","2","",""
"ZX_121018","","2","",""
"ZX_121019","","2","",""
"ZX_PM_EDI_QUEUE_SUPPLYER_V","","2","",""
"ZX_PRICEPRINT_PUB_GOODS_V","","2","",""
"ZX_PRT_BMS_SU_SET_DTL_SM_V","","2","",""
"ZX_PUB_COMPANY_SCOPE_V","","2","",""
"ZX_PUB_ENTRY_GOODS_STEHOV_V","","2","",""
"ZX_PUB_GOODS_PICTURE_V","","2","",""
"ZX_PUB_GOODS_V","","2","",""
"ZX_REPLACE_GOODS_DEF_V","","2","",""
"ZX_SPECI_GOODS_V","","2","",""
"ZX_SUPPLYER_NEWGOODS_DTL_V","","2","",""
"ZX_SUPPLYER_NEWGOODS_V","","2","",""
"ZX_WS_GOODS_FZQX_V","","2","",""
"ZX_WS_GOODS_NDLY_V","","2","",""
"ZX_WS_GOODS_SMLY_V","","2","",""
"ZX_WS_GOODS_XMDYF_V","","2","",""
"ZX_WS_GOODS_XMHLMS_V","","2","",""
"ZX_WS_GOODS_XMQX_V","","2","",""
"ZX_WS_STOCKDTL_FZQX_V","","2","",""
"ZX_WS_STOCKDTL_NDLY_V","","2","",""
"ZX_WS_STOCKDTL_SMLY_V","","2","",""
"ZX_WS_STOCKDTL_XMDYF_V","","2","",""
"ZX_WS_STOCKDTL_XMHLMS_V","","2","",""
"ZX_WS_STOCKDTL_XMQX_V","","2","",""
"ZX_WS_STORE_NEW_FZQX_V","","2","",""
"ZX_WS_STORE_NEW_NDLY_V","","2","",""
"ZX_WS_STORE_NEW_SMLY_V","","2","",""
"ZX_WS_STORE_NEW_XMDYF_V","","2","",""
"ZX_WS_STORE_NEW_XMHLMS_V","","2","",""
"ZX_WS_STORE_NEW_XMQX_V","","2","",""
"ZX_XSERVER_CONF_V","","2","",""
"ZYC_LSMX_V","","2","",""
"ZYC_LS_FLOW_V","","2","",""
"ZYC_PS_FLOW_V","","2","",""
"ZZGOODS_HOV_V","","2","",""
"ZZ_ALL_PRICE_PRINT_V","","2","",""
"ZZ_DEPOT_TAXSALE","","2","",""
"ZZ_ENTRY_TAXRATE","","2","",""
"ZZ_GOODS_SALE","","2","",""
"ZZ_GPCS_PLACEPOINT_V","","2","",""
"ZZ_LASTMONTH","","2","",""
"ZZ_PTOSALE","","2","",""
"ZZ_PTO_APPLY_V","","2","",""
"ZX_BMS_ST_IO_DOC","","1","GOODSID,STORAGEID",""
"TMP_RSADITLID","","1","",""
"TMPLOG","","1","LOGID",""
"LY_ZX_BMS_ST_DCL","","1","SEQID",""
"LY_ZX_SU_PLAN","","1","SEQID",""
"ZX_JICAI_APPROVE","","1","",""
"TMP_DUANHUO","","1","",""
"LY_ZX_SA_YXW_KHDM","","1","SEQID",""
"T_WSLXKHBGSZ","","1","ID",""
"LY_ZX_PLANPAY_PRT","","1","GOODSID",""
"LY_ZX_ST_PICKWAY","","1","SEQID",""
"LY_ZX_ST_LIMITS","","1","LIMSEQ",""
"NP_DATASOURCE_CONFIG","","1","SEQID",""
"NP_RPTCENT","","1","ID",""
"NP_RPTCENT_AUTH","","1","SEQID",""
"NP_RPTCENT_DIR","","1","DIRID",""
"NP_RPTCENT_DIR_AUTH","","1","SEQID",""
"NP_RPTCENT_STYLE_AUTH","","1","SEQID",""
"NP_OP_STYLE","","1","STYLEID",""
"NP_OP_STYLE_AUTH","","1","AUTHID",""
"NP_EFILES_OP_CLASS","","1","SEQID",""
"NP_CLUSTER_HOSTS","","1","SEQID",""
"NP_CLUSTER_LOG","","1","SEQID",""
"NP_CLUSTER_MASTERONLY_CMD","","1","COMMAND",""
"NPBGTASKLOG","","1","",""
"NP_BACKGROUND_TASK","","1","PKID",""
"NP_TASK","","1","TASKID",""
"NP_TASK_INSTANCE_DOC","","1","INSTANCEID",""
"NP_TASK_INSTANCE_DOC_TMP","","1","INSTANCEID",""
"NP_TASK_INSTANCE_DTL","","1","LOGID",""
"NP_TASK_SERVICE","","1","SERVICEID",""
"NP_TASK_SERVICE_DEFUALTPARAM","","1","PARAMID",""
"NP_TASK_SERVICE_REALPARAM","","1","SEQID",""
"NP_PARAM","","1","PARAMNAME",""
"COMPANY","","1","",""
"ZZ_USERS","","1","",""
